"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
543760,"Semien, Marcus","R","R",27.12257378338625,24.000803813163838,30.512011545962352,-0.8207163197970251,31.99533078084692,4.935274790184462
683011,"Volpe, Anthony","R","R",30.432162616381433,27.907028001277446,27.581806179434395,-1.5096390983017354,25.174242312574453,-4.886824212399016
671213,"Casas, Triston","L","L",32.37417235885879,29.550555797787677,25.3471367567657,-3.814917549036018,33.04331084374335,0.6691384848845559
665161,"Peña, Jeremy","R","R",29.84294831996025,26.206596178902267,34.237311669138805,-15.859978109661064,30.34266474988512,0.4997164299248631
666971,"Gurriel Jr., Lourdes","R","R",28.630008831310132,25.194414598962467,24.564104294150727,-14.35532582199274,31.852539836889097,3.222531005578972
661388,"Contreras, William","R","R",28.13919401595229,28.312057496222792,28.449985853430093,4.283630863555269,28.008714109439307,-0.1304799065129849
665489,"Guerrero Jr., Vladimir","R","R",27.4007133165081,29.347948968274217,25.629393563448367,-10.037765114562772,33.079857988449916,5.679144671941824
607208,"Turner, Trea","R","R",27.36571323054731,28.246506726009255,39.405683281212475,0.3098419234864827,29.044935302274332,1.6792220717270183
664761,"Bohm, Alec","R","R",24.566642549597894,29.628417514427703,37.015488722756984,-4.705344778795764,27.74026170756447,3.173619157966577
641355,"Bellinger, Cody","L","L",33.85326137298798,20.252030673120657,21.130848998407867,-1.0958254573324209,30.680126843595392,-3.1731345293925877
669224,"Wells, Austin","L","L",30.733425325281665,23.59359090019348,26.209085869019713,-3.7166857568089826,29.26665314259972,-1.4667721826819573
656716,"McKinstry, Zach","L","L",27.007004773825134,27.198098031914633,33.83275402100875,-0.4044176986692044,24.087189486881154,-2.9198152869439795
692225,"Campbell, Kristian","R","R",27.449790108958652,30.60016821873999,31.996736484306428,12.56897884811641,31.257177796137285,3.8073876871786325
502671,"Goldschmidt, Paul","R","R",25.69962582644925,33.241396746830524,36.024539272017655,-10.202799810890477,21.35377009012036,-4.345855736328893
527038,"Flores, Wilmer","R","R",28.136333081266663,25.65391680576056,41.42294212168617,-8.70055093523138,31.97270879881665,3.836375717549995
